source,package_code,package_name,price,cycle_days,data_gb,voice_minutes,sms_count,package_type,description,full_description,registration_syntax,cancellation_syntax,check_syntax,eligibility,renewal_policy,support_hotline,original_link
digishop,SUPERNEWSVIP,SUPERNEWSVIP,9000,1,1.0,,,,"1 GB data (Hết lưu lượng tính theo gói cước đang dùng hoặc gói cước M0 mặc định).
Miễn phí toàn bộ nội dung trên wapsite/website dịch vụ Super News: http://superinfo.vn.","1. Ưu đãi gói cước
- 1 GB data (Hết lưu lượng tính theo gói cước đang dùng hoặc gói cước M0 mặc định).
- Miễn phí toàn bộ nội dung trên wapsite/website dịch vụ Super News: http://superinfo.vn.
- Không miễn cước data khi sử dụng wapsite/website dịch vụ Super News.
2. Đối tượng sử dụng
- Thuê bao trả trước và trả sau (có bao gồm thuê bao EZCOM) hoạt động 2 chiều trên mạng VinaPhone (không nợ đọng, huỷ, tạm ngưng, khoá 1 chiều/2 chiều).
3. Gia hạn gói cước
- Gói cước tự động gia hạn 
4. Cách kiểm tra các ưu đãi còn lại của gói cước
- Cú pháp tra cứu: DATAKM gửi 888
5. Quy định sử dụng gói cước
- Gói cước được đăng ký đồng thời với các gói cước di động (data, thoai, SMS) cơ bản khác (VD: khách hàng đang sử dụng gói MAX/VD89 vẫn được đăng ký đồng thời các gói SNEW9).
- Khách hàng sử dụng gói cước này không được phép đăng ký đồng thời với các gói khác có phí khác cùng dịch vụ SuperNews.
6. Tổng đài hỗ trợ về dịch vụ di động
- Để được hỗ trợ về dịch vụ di động, Quý khách vui lòng liên hệ 1800 1091 (miễn phí).",,,,,,,
digishop,FB30N,FB30N,30000,30,,,,,"Miễn phí Data truy cập ứng dụng Facebook, nhắn tin qua Messenger ","1. Ưu đãi gói cước
- Miễn phí Data truy cập ứng dụng Facebook, nhắn tin qua Messenger 
2. Điều kiện đăng ký gói cước
- Thuê bao trả trước và trả sau (có bao gồm cả thuê bao EZCOM) hoạt động 2 chiều trên mạng VinaPhone (không nợ đọng, huỷ, tạm ngưng, khoá 1 chiều/2 chiều);
- Thuê bao sử dụng thiết bị hỗ trợ kết nối 3G trở lên
3. Gia hạn gói cước
- Gói cước tự động gia hạn 
4. Cách kiểm tra các ưu đãi còn lại của gói cước
- Cú pháp tra cứu: DATAKM gửi 888
5. Quy định sử dụng gói cước
- Gói cước được đăng ký đồng thời với các gói Data/Combo chính tuy nhiên không được đăng ký đồng thời các gói cước Data IP Meta cùng nhau.
- Gói cước không bao gồm lưu lượng sử dụng để Gọi điện/Video Call qua ứng dụng Facebook Messenger. Sử dụng các tính năng này sẽ phát sinh cước phí.
- Trên thực tế trong quá trình sử dụng ứng dụng không tính cước Data truy cập nêu trên, người dùng có khả năng phát sinh lưu lượng Data của một bên thứ ba như Apple, Google,... trong các thao tác đăng nhập, hoặc bấm vào liên kết ngoài ứng dụng. Do đó, thuê bao vẫn có khả năng phát sinh phát sinh cước data cho các lưu lượng truy cập này.
6. Tổng đài hỗ trợ về dịch vụ di động
- Để được hỗ trợ về dịch vụ di động, Quý khách vui lòng liên hệ 1800 1091 (miễn phí)",,,,,,,
digishop,KUM3,KUM3,3000,1,0.09765625,,,,"100 MB data/ngày (Hết lưu lượng tính theo gói cước đang dùng hoặc gói cước M0 mặc định)
Sử dụng toàn bộ các tính năng ứng dụng Kids UP – Montessori Online.","1. Ưu đãi gói cước
- 100 MB data/ngày (Hết lưu lượng tính theo gói cước đang dùng hoặc gói cước M0 mặc định)
- Sử dụng toàn bộ các tính năng ứng dụng Kids UP – Montessori Online.
- Tài khoản được cấp cho khách hàng giới hạn trên 02 thiết bị đăng nhập. 
2. Điều kiện đăng ký gói cước
- Thuê bao trả trước và trả sau (có bao gồm cả thuê bao EZCOM) hoạt động 2 chiều trên mạng VinaPhone (không nợ đọng, huỷ, tạm ngưng, khoá 1 chiều/2 chiều, không có gói sử dụng Kids UP – Montessori Online mua qua kênh khác).
3. Gia hạn gói cước
- Gói cước tự động gia hạn 
4. Cách kiểm tra các ưu đãi còn lại của gói cước
- Cú pháp tra cứu: DATAKM gửi 888
5. Cách hủy gói cước
- Cú pháp hủy: HUY KUM3 gửi 888
6. Quy định sử dụng gói cước
- Gói cước được đăng ký đồng thời với các gói data cơ bản khác, không được phép đăng ký đồng thời với các gói Bundle Data Montessori khác có cùng quyền lợi nội dung, không có gói sử dụng Kids UP – Montessori Online mua qua kênh khác;
7. Tổng đài hỗ trợ về dịch vụ di động
- Để được hỗ trợ về dịch vụ di động, Quý khách vui lòng liên hệ 1800 1091 (miễn phí)
8. Link tải ứng dụng KidsUp Montessori: 
- Link tải trên App Store: BẤM VÀO ĐÂY
- Link tải trên Google Play: BẤM VÀO ĐÂY",,,,,,,
digishop,BCPG5,BCPG5,5000,1,0.09765625,unlimited,,,"100 MB data/ngày (Hết lưu lượng tính theo gói cước đang dùng hoặc gói cước M0 mặc định)
Chơi không giới hạn kho game cung cấp trên website/wapsite dịch vụ https://playgame.vn","1. Ưu đãi gói cước
- 100 MB data/ngày (Hết lưu lượng tính theo gói cước đang dùng hoặc gói cước M0 mặc định)
- Chơi không giới hạn kho game cung cấp trên website/wapsite dịch vụ https://playgame.vn
2. Điều kiện đăng ký gói cước
- Thuê bao trả trước hoạt động 2 chiều trên mạng VinaPhone (không nợ đọng, huỷ, tạm ngưng, khoá 1 chiều/2 chiều);
3. Gia hạn gói cước
- Gói cước tự động gia hạn 
4. Cách kiểm tra các ưu đãi còn lại của gói cước
- Cú pháp tra cứu: DATAKM gửi 888
5. Cách hủy gói cước
- Cú pháp hủy: HUY BCPG5 gửi 888
6. Quy định sử dụng gói cước
- Gói cước được đăng ký đồng thời với các gói data cơ bản khác, không được phép đăng ký đồng thời với các gói BCPG khác có cùng quyền lợi nội dung;
7. Tổng đài hỗ trợ về dịch vụ di động
- Để được hỗ trợ về dịch vụ di động, Quý khách vui lòng liên hệ 1800 1091 (miễn phí)",,,,,,,
digishop,BICA3,BICA3,3000,1,0.048828125,,,,"50 MB data/24h (Hết lưu lượng tính theo gói cước đang dùng hoặc gói cước M0 mặc định).
Chơi toàn bộ các game trên website/wapsite dịch vụ Arabica Game (https://bicagame.vn)","1. Ưu đãi gói cước
- 50 MB data/24h (Hết lưu lượng tính theo gói cước đang dùng hoặc gói cước M0 mặc định).
- Chơi toàn bộ các game trên website/wapsite dịch vụ Arabica Game (https://bicagame.vn)
2. Điều kiện đăng ký gói cước
- Thuê bao trả trước hoạt động 2 chiều trên mạng VinaPhone (không nợ đọng, huỷ, tạm ngưng, khoá 1 chiều/2 chiều);
3. Gia hạn gói cước
- Gói cước tự động gia hạn 
4. Cách kiểm tra các ưu đãi còn lại của gói cước
- Cú pháp tra cứu: DATAKM gửi 888
5. Cách hủy gói cước
- Cú pháp hủy: HUY BICA3 gửi 888
6. Quy định sử dụng gói cước
- Gói cước được đăng ký đồng thời với các gói data cơ bản khác, không được phép đăng ký đồng thời với các gói BICA khác có cùng quyền lợi nội dung;
7. Tổng đài hỗ trợ về dịch vụ di động
- Để được hỗ trợ về dịch vụ di động, Quý khách vui lòng liên hệ 1800 1091 (miễn phí)",,,,,,,
digishop,5G150,5G150,1800000,360,7.0,,,,"- 7GB Data/ngày (hết dung lượng dừng truy cập).
- Miễn phí data truy cập ứng dụng Tiktok, YouTube và Facebook.
- Miễn phí xem truyền hình MyTV Mobile bao gồm chùm kênh SCTV.","1. Chu kỳ gói cước: 360 ngày (đối với TB trả trước)/12 tháng (đối với TB trả sau).
2. Ưu đãi gói cước trong mỗi 30 ngày (đối với TB trả trước)/01 tháng (đối với TB trả sau):
- 7GB Data/ngày (hết dung lượng dừng truy cập).
- Miễn phí data truy cập các ứng dụng TikTok, YouTube và Facebook.
- Miễn phí xem truyền hình MyTV Mobile bao gồm chùm kênh SCTV và kho nội dung phim truyện, VOD giải trí với hàng nghìn video Full HD thuộc các thể loại (tải ứng dụng tại https://mytv.com.vn/tai-ve ).
3. Điều kiện đăng ký gói cước:
- Thuê bao trả trước/trả sau hòa mạng mới đăng ký gói trong vòng 30 ngày kể từ ngày hòa mạng.
- Thuê bao trả trước đang hoạt động 2 chiều đăng ký gói theo điều kiện tiêu dùng.
- Gói cước không đăng ký đồng thời với các gói DATA/COMBO chu kỳ từ 30 ngày/01 tháng trở lên.
4. Quy định sử dụng gói cước:
- Trên thực tế trong quá trình sử dụng ứng dụng nêu trên, người dùng có khả năng phát sinh lưu lượng data của một số bên thứ ba như Apple, Facebook, Google,… trong các thao tác đăng nhập, chọn nhạc,… Do đó, thuê bao vẫn có khả năng phát sinh cước data cho các lưu lượng truy cập này
- Ưu đãi data Facebook không bao gồm lưu lượng data Gọi điện/Video Call qua ứng dụng Facebook Messenger.
5. Gói cước tự động gia hạn.
6. Kiểm tra dung lượng còn lại của gói cước:
- Soạn tin: DATA gửi 888.
7. Hủy gói cước: 
- Soạn tin: HUY 125G150 gửi 888.
8. Tổng đài hỗ trợ khách hàng: 18001091 (miễn phí).",,,,,,,
digishop,5G150,5G150,450000,90,7.0,,,,"- 7GB Data/ngày (hết dung lượng dừng truy cập).
- Miễn phí data truy cập ứng dụng Tiktok, YouTube và Facebook.
- Miễn phí xem truyền hình MyTV Mobile bao gồm chùm kênh SCTV.
 ","1. Chu kỳ gói cước: 90 ngày (đối với TB trả trước)/03 tháng (đối với TB trả sau).
2. Ưu đãi gói cước trong mỗi 30 ngày (đối với TB trả trước)/01 tháng (đối với TB trả sau):
- 7GB Data/ngày (hết dung lượng dừng truy cập).
- Miễn phí data truy cập các ứng dụng TikTok, YouTube và Facebook.
- Miễn phí xem truyền hình MyTV Mobile bao gồm chùm kênh SCTV và kho nội dung phim truyện, VOD giải trí với hàng nghìn video Full HD thuộc các thể loại (tải ứng dụng tại https://mytv.com.vn/tai-ve ).
3. Điều kiện đăng ký gói cước:
- Thuê bao trả trước/trả sau hòa mạng mới đăng ký gói trong vòng 30 ngày kể từ ngày hòa mạng.
- Thuê bao trả trước đang hoạt động 2 chiều đăng ký gói theo điều kiện tiêu dùng.
- Gói cước không đăng ký đồng thời với các gói DATA/COMBO chu kỳ từ 30 ngày/01 tháng trở lên.
4. Quy định sử dụng gói cước:
- Trên thực tế trong quá trình sử dụng ứng dụng nêu trên, người dùng có khả năng phát sinh lưu lượng data của một số bên thứ ba như Apple, Facebook, Google,… trong các thao tác đăng nhập, chọn nhạc,… Do đó, thuê bao vẫn có khả năng phát sinh cước data cho các lưu lượng truy cập này
- Ưu đãi data Facebook không bao gồm lưu lượng data Gọi điện/Video Call qua ứng dụng Facebook Messenger.
5. Gói cước tự động gia hạn.
6. Kiểm tra dung lượng còn lại của gói cước:
- Soạn tin: DATA gửi 888.
7. Hủy gói cước: 
- Soạn tin: HUY 35G150 gửi 888.
8. Tổng đài hỗ trợ khách hàng: 18001091 (miễn phí).",,,,,,,
digishop,5G150,5G150,900000,180,7.0,,,,"- 7GB Data/ngày (hết dung lượng dừng truy cập).
- Miễn phí data truy cập ứng dụng Tiktok, YouTube và Facebook.
- Miễn phí xem truyền hình MyTV Mobile bao gồm chùm kênh SCTV.","1. Chu kỳ gói cước: 180 ngày (đối với TB trả trước)/06 tháng (đối với TB trả sau).
2. Ưu đãi gói cước trong mỗi 30 ngày (đối với TB trả trước)/01 tháng (đối với TB trả sau):
- 7GB Data/ngày (hết dung lượng dừng truy cập).
- Miễn phí data truy cập các ứng dụng TikTok, YouTube và Facebook.
- Miễn phí xem truyền hình MyTV Mobile bao gồm chùm kênh SCTV và kho nội dung phim truyện, VOD giải trí với hàng nghìn video Full HD thuộc các thể loại (tải ứng dụng tại https://mytv.com.vn/tai-ve ).
3. Điều kiện đăng ký gói cước:
- Thuê bao trả trước/trả sau hòa mạng mới đăng ký gói trong vòng 30 ngày kể từ ngày hòa mạng.
- Thuê bao trả trước đang hoạt động 2 chiều đăng ký gói theo điều kiện tiêu dùng.
- Gói cước không đăng ký đồng thời với các gói DATA/COMBO chu kỳ từ 30 ngày/01 tháng trở lên.
4. Quy định sử dụng gói cước:
- Trên thực tế trong quá trình sử dụng ứng dụng nêu trên, người dùng có khả năng phát sinh lưu lượng data của một số bên thứ ba như Apple, Facebook, Google,… trong các thao tác đăng nhập, chọn nhạc,… Do đó, thuê bao vẫn có khả năng phát sinh cước data cho các lưu lượng truy cập này
- Ưu đãi data Facebook không bao gồm lưu lượng data Gọi điện/Video Call qua ứng dụng Facebook Messenger.
5. Gói cước tự động gia hạn.
6. Kiểm tra dung lượng còn lại của gói cước:
- Soạn tin: DATA gửi 888.
7. Hủy gói cước: 
- Soạn tin: HUY 65G150 gửi 888.
8. Tổng đài hỗ trợ khách hàng: 18001091 (miễn phí).",,,,,,,
digishop,5G150,5G150,150000,30,7.0,,,,"- 7GB Data/ngày (hết dung lượng dừng truy cập).
- Miễn phí data truy cập ứng dụng Tiktok, YouTube và Facebook.
- Miễn phí xem truyền hình MyTV Mobile bao gồm chùm kênh SCTV.
 ","1. Chu kỳ gói cước: 30 ngày (đối với TB trả trước)/01 tháng (đối với TB trả sau).
2. Ưu đãi gói cước:
- 7GB Data/ngày (hết dung lượng dừng truy cập).
- Miễn phí data truy cập các ứng dụng TikTok, YouTube và Facebook.
- Miễn phí xem truyền hình MyTV Mobile bao gồm chùm kênh SCTV và kho nội dung phim truyện, VOD giải trí với hàng nghìn video Full HD thuộc các thể loại (tải ứng dụng tại https://mytv.com.vn/tai-ve ).
3. Điều kiện đăng ký gói cước:
- Thuê bao trả trước/trả sau hòa mạng mới đăng ký gói trong vòng 30 ngày kể từ ngày hòa mạng.
- Thuê bao trả trước đang hoạt động 2 chiều đăng ký gói theo điều kiện tiêu dùng.
- Gói cước không đăng ký đồng thời với các gói DATA/COMBO chu kỳ từ 30 ngày/01 tháng trở lên.
4. Quy định sử dụng gói cước:
- Trên thực tế trong quá trình sử dụng ứng dụng nêu trên, người dùng có khả năng phát sinh lưu lượng data của một số bên thứ ba như Apple, Facebook, Google,… trong các thao tác đăng nhập, chọn nhạc,… Do đó, thuê bao vẫn có khả năng phát sinh cước data cho các lưu lượng truy cập này
- Ưu đãi data Facebook không bao gồm lưu lượng data Gọi điện/Video Call qua ứng dụng Facebook Messenger.
5. Gói cước tự động gia hạn.
6. Kiểm tra dung lượng còn lại của gói cước:
- Soạn tin: DATA gửi 888.
7. Hủy gói cước: 
- Soạn tin: HUY 5G150 gửi 888.
8. Tổng đài hỗ trợ khách hàng: 18001091 (miễn phí).",,,,,,,
digishop,VHO3,VHO3,3000,1,0.09765625,,,,"100MB Data/12 giờ (hết dung lượng dừng truy cập).
01 Tài khoản sử dụng nội dung ôn luyện trên nền tảng Vui Học.","1. Chu kỳ gói cước: 12 giờ.
2. Ưu đãi gói cước:
- 100MB Data (hết dung lượng dừng truy cập).
- 01 Tài khoản sử dụng nội dung ôn luyện trên nền tảng Vui Học.
3. Điều kiện đăng ký gói cước:
- Thuê bao trả trước, trả sau (bao gồm cả thuê bao EZCOM) đang hoạt động 2 chiều.
4. Quy định sử dụng gói cước:
- Gói VHO3 được đăng ký đồng thời với các gói data cơ bản khác.
- Các gói cước trong dịch vụ Bundle Data Account Vui Học không được đăng ký đồng thời với nhau.
- Trường hợp khách hàng chủ động hủy gói cước: Hệ thống sẽ thực hiện hủy toàn bộ phần data còn dư và quyền lợi sử dụng của gói và không được hoàn trả hay khấu trừ cho bất kỳ phát sinh cước nào của thuê bao (nếu có). 
- Trường hợp chuyển đổi hình thức thanh toán từ trả trước sang trả sau hoặc ngược lại thì gói cước đã đăng ký trước thời điểm chuyển đổi đều không được bảo lưu (bị xóa) khi chuyển sang hình thức thanh toán mới.
- Nếu tài khoản chính bị khóa thì khách hàng không sử dụng được các ưu đãi miễn phí còn lại, khách hàng cần nạp tiền để tiếp tục được sử dụng.
- Trong chu kỳ hưởng quyền lợi gói, nếu có thay đổi về chính sách giá cước thì các thuê bao vẫn được áp dụng chính sách cũ cho đến hết chu kỳ.
5. Gói cước tự động gia hạn.
6. Kiểm tra dung lượng còn lại của gói cước:
- Soạn tin: DATAKM gửi 888.
7. Hủy gói cước: 
- Soạn tin: HUY VHO3 gửi 888.
8. Link tải ứng dụng
- Appstore: CLICK VÀO ĐÂY
- GooglePlay: CLICK VÀO ĐÂY
9. Tổng đài hỗ trợ khách hàng: 1800 1091 (miễn phí).",,,,,,,
